"city","latitude","longitude","population","country","province"
"Baoshan",25.11997703,99.15000972,925000,"China","Yunnan"
"Chittagong",22.32999229,91.79996741,4224611,"Bangladesh","Chittagong"
"Nordvik",74.01650148,111.5100305,0,"Russia","Taymyr"
"Villa Constitucion",-33.23002724,-60.35002202,30282.5,"Argentina","Santa Fe"
"Culiacan",24.82999473,-107.3799679,695734.5,"Mexico","Sinaloa"
"Moyo",3.650408955,31.72001705,22434,"Uganda","Moyo"
"Formosa",-15.53947915,-47.33998926,62585.5,"Brazil","Goiás"
"Sangolqui",-0.31002114,-78.4599502,91848,"Ecuador","Pichincha"
"Jinchang",38.49569806,102.1739078,141670,"China","Gansu"
"Nassau",25.08339012,-77.35004378,194453,"The Bahamas",""
"Bathurst",47.59997438,-65.64998275,5303.5,"Canada","New Brunswick"
"Kyoto",35.02999229,135.7499979,1632320,"Japan","Kyoto"
"Atikokan",48.75039512,-91.61658899,3625,"Canada","Ontario"
"Nancha",47.13635927,129.285948,104570.5,"China","Heilongjiang"
"Chemnitz",50.82998395,12.91997595,274931.5,"Germany","Sachsen"
"Loja",-3.990003236,-79.21000777,122082,"Ecuador","Loja"
"Letpadan",17.78189781,95.74148393,107753.5,"Myanmar","Bago"
"Rodos",36.44122398,28.22250443,56548.5,"Greece","Notio Aigaio"
"Morgantown",39.62981488,-79.95606043,43882.5,"United States of America","West Virginia"
"Karlsruhe",48.99999229,8.399993448,330643,"Germany","Baden-Württemberg"
"Qinhuangdao",39.93036501,119.6200264,881359,"China","Hebei"
"Lujan",-34.57960895,-59.10999435,69744.5,"Argentina","Ciudad de Buenos Aires"
"Toledo",41.67002626,-83.57997359,388449,"United States of America","Ohio"
"Kahramanmaras",37.60998985,36.94502112,374745.5,"Turkey","K. Maras"
"Barquisimeto",10.04999249,-69.29996668,962745,"Venezuela","Lara"
"Az Zahran",26.29143007,50.15832312,54373,"Saudi Arabia","Ash Sharqiyah"
"Blumenau",-26.9200248,-49.0899858,286326,"Brazil","Santa Catarina"
"Chinhoyi",-17.35962645,30.18000769,52812,"Zimbabwe","Mashonaland West"
"Djambala",-2.539600811,14.74999345,9650.5,"Congo (Brazzaville)","Plateaux"
"Alxa Zuoqi",38.83901044,105.6686299,56387,"China","Nei Mongol"
"Guatemala",14.62113466,-90.52696558,1009469,"Guatemala","Guatemala"
"Isparta",37.76998008,30.52996049,161089,"Turkey","Isparta"
"Tebessa",35.41043418,8.120010537,171742,"Algeria","Tébessa"
"Manisa",38.63039268,27.43996822,237700,"Turkey","Manisa"
"Christiansted",17.75037518,-64.749986,32543,"United States Virgin Islands",""
"Georgetown",-18.30003416,143.5332955,818,"Australia","Queensland"
"Kizel",59.06436505,57.6343009,21971,"Russia","Perm'"
"Luan Chau",21.74000399,103.3430047,7335,"Vietnam","Điện Biên"
"Zumpango",19.81040448,-99.10998173,188994,"Mexico","México"
"Poronaysk",49.24155377,143.0850024,15555,"Russia","Sakhalin"
"Moroni",-11.7041577,43.2402441,85785,"Comoros",""
"Belen",-27.64959267,-67.03328333,11359,"Argentina","Catamarca"
"Mocoa",1.149993102,-76.62998438,22035,"Colombia","Putumayo"
"Ergun Zuoqi",50.78332013,121.5166548,42849,"China","Nei Mongol"
"Chernyshevskiy",63.01275454,112.4714188,5137,"Russia","Sakha (Yakutia)"
"Frontera",18.5803762,-92.64998845,15014,"Mexico","Tabasco"
"Elbasan",41.12150677,20.08382808,132956.5,"Albania","Elbasan"
"Bac Giang",21.26700808,106.2000187,53728,"Vietnam","Bắc Giang "
"Guines",22.8361371,-82.02802698,57445,"Cuba","La Habana"
"Joliet",41.52998313,-88.10667403,362946.5,"United States of America","Illinois"
"Pinrang",-3.785726299,119.6522208,182731,"Indonesia","Sulawesi Selatan"
"Moanda",-1.565500062,13.20001054,28633,"Gabon","Haut-Ogooué"
"Linden",5.99000775,-58.2699681,28041.5,"Guyana","Upper Takutu-Upper Essequibo"
"Karnal",29.68044802,76.96996822,225049,"India","Haryana"
"Ghadamis",30.13328859,9.500029662,6623,"Libya","Ghadamis"
"Concordia",-27.23003172,-52.03001306,46124.5,"Brazil","Santa Catarina"
"Busan",35.09505292,129.0100476,3480000,"South Korea","Busan"
"Galle",6.030005309,80.24000118,96298,"Sri Lanka","Galle"
"Rosenheim",47.8503467,12.13330562,76488,"Germany","Bayern"
"Korhogo",9.459976826,-5.639950604,172535,"Ivory Coast","Savanes"
"Mazar-e Sharif",36.69999371,67.10002803,365432.5,"Afghanistan","Balkh"
"Sopur",34.29995933,74.46665849,60725.5,"India","Jammu and Kashmir"
"Tampa",27.94698793,-82.45862085,1319232.5,"United States of America","Florida"
"Debrecen",47.53046958,21.63003861,217705,"Hungary","Hajdú-Bihar"
"Sobral",-3.690021547,-40.35002832,148439.5,"Brazil","Ceará"
"Jinhua",29.12004295,119.6499987,617529,"China","Zhejiang"
"Donetsk",48.00000165,37.82998002,874137.5,"Ukraine","Donets'k"
"Wangdue Prodrang",27.43329603,89.91669667,5000,"Bhutan","Wangdi Phodrang"
"Bridgetown",13.10200258,-59.61652674,143865,"Barbados","Saint Michael"
"Taganrog",47.22999697,38.91999101,254960,"Russia","Rostov"
"Pedro Luro",-39.48334064,-62.68331629,7100,"Argentina","Ciudad de Buenos Aires"
"Dunhuang",40.14267763,94.66201493,139225,"China","Gansu"
"Derbent",42.05780621,48.27740434,97259,"Russia","Dagestan"
"Tandil",-37.32001015,-59.15004358,84799.5,"Argentina","Ciudad de Buenos Aires"
"Coroico",-16.18962034,-67.72001144,2361,"Bolivia","La Paz"
"Meiganga",6.520492166,14.28996985,54864.5,"Cameroon","Adamaoua"
"Dillingham",59.05656031,-158.4803121,1710,"United States of America","Alaska"
"Groningen",53.22040651,6.580001179,198941,"Netherlands","Groningen"
"Maxixe",-23.86602274,35.38855095,112881.5,"Mozambique","Inhambane"
"Livny",52.42479616,37.60436072,52277.5,"Russia","Orel"
"Ondjiva",-17.06961831,15.73003699,8748,"Angola","Cunene"
"Parkes",-33.12956826,148.170015,7160,"Australia","New South Wales"
"Angren",41.03037539,70.15493201,164513.5,"Uzbekistan","Tashkent"
"Sonson",5.716613585,-75.31662785,18024.5,"Colombia","Antioquia"
"Saskylakh",71.91662966,114.0833101,1920,"Russia","Sakha (Yakutia)"
"Lumberton",34.62720034,-79.01190617,27049.5,"United States of America","North Carolina"
"Kielce",50.8903937,20.6600203,212165.5,"Poland","Swietokrzyskie"
"Liberec",50.79995994,15.07999914,99972.5,"Czech Republic","Liberecký"
"Orekhovo-Zuevo",55.82001528,38.97998734,130123.5,"Russia","Moskovsskaya"
"Salto",-31.39034625,-57.9686945,102756.5,"Uruguay","Salto"
"Red Deer",52.26664044,-113.8000411,74225,"Canada","Alberta"
"Petropavlovsk Kamchatskiy",53.06199241,158.6230204,182270.5,"Russia","Kamchatka"
"Port-of-Spain",10.65199709,-61.51703089,171982.5,"Trinidad and Tobago","Port of Spain"
"Wajir",1.750369892,40.04999955,40240,"Kenya","North-Eastern"
"Soro",55.43299811,11.5667016,7167,"Denmark","Sjaælland"
"Shonzhy",43.54208254,79.47028072,3902,"Kazakhstan","Almaty"
"Marseille",43.28997906,5.37501013,1097405.5,"France","Provence-Alpes-Côte-d'Azur"
