"city","latitude","longitude","population","country","province"
"Hardin",45.731768,-107.612486,3975.5,"United States of America","Montana"
"Farmington",36.75415061,-108.1860944,42917.5,"United States of America","New Mexico"
"Erzurum",39.92039146,41.29002722,391804,"Turkey","Erzurum"
"Zigong",29.40000002,104.780002,897480.5,"China","Sichuan"
"Itamaraju",-17.0395943,-39.52994918,35055,"Brazil","Bahia"
"Yirga Alem",6.750426452,38.4099963,36292,"Ethiopia","Southern Nations, Nationalities and Peoples"
"Wonsan",39.16048952,127.4308158,322425,"North Korea","Kangwon-do"
"Marrupa",-13.19838174,37.49945756,8762,"Mozambique","Nassa"
"Pointe-a-Pitre",16.24147504,-61.5329989,81887.5,"France","Guadeloupe"
"Blagoveshchensk",50.26660748,127.5333418,206711,"Russia","Amur"
"The Pas",53.81662335,-101.2333147,4928.5,"Canada","Manitoba"
"Sagua la Grande",22.80903282,-80.07109216,40752.5,"Cuba","Villa Clara"
"Karoi",-16.81955605,29.67998653,13194,"Zimbabwe","Mashonaland West"
"Rundu",-17.92000568,19.74994665,43485,"Namibia","Kavango"
"Nema",16.61705935,-7.250007366,127500,"Mauritania","Hodh ech Chargui"
"Zalantun",48.00000165,122.7199922,135128,"China","Nei Mongol"
"Leticia",-4.220015036,-69.93997929,46012.5,"Colombia","Amazonas"
"Butuan",8.949542866,125.5435925,190557,"Philippines","Agusan del Norte"
"Sakakah",29.99999706,40.13330454,128332,"Saudi Arabia","Al Jawf"
"Strelka",61.86698468,152.2501794,10,"Russia","Maga Buryatdan"
"At Tafilah",30.83333404,35.60000464,25429,"Jordan","Tafilah"
"Ogbomosho",8.130006326,4.239988972,595063.5,"Nigeria","Oyo"
"Fatick",14.3440021,-16.41599952,24243,"Senegal","Fatick"
"Hameenlinna",60.99699611,24.47199954,47261,"Finland","Tavastia Proper"
"Souk Ahras",36.29038047,7.949995075,134947,"Algeria","Souk Ahras"
"Slidell",30.27495953,-89.78109379,56019,"United States of America","Louisiana"
"Fort Wayne",41.08039817,-85.12998234,264793,"United States of America","Indiana"
"Linxia",35.60000917,103.2000468,368478.5,"China","Gansu"
"El Dorado",6.733295714,-61.6333287,2383,"Venezuela","Bolívar"
"Wonthaggi",-38.60949217,145.5900175,4471.5,"Australia","Victoria"
"Igarka",67.46710797,86.58333492,6262,"Russia","Krasnoyarsk"
"Tuquerres",1.089996764,-77.61994979,27081.5,"Colombia","Nariño"
"Suzhou",31.30047833,120.620017,1496545.5,"China","Jiangsu"
"Emmonak",62.77698081,-164.5229916,100,"United States of America","Alaska"
"Lorca",37.68856386,-1.698511598,56541.5,"Spain","Región de Murcia"
"New Delhi",28.60002301,77.19998002,317797,"India","Delhi"
