"city","latitude","longitude","population","country","province"
"Erenhot",43.66155845,111.9654549,19357,"China","Nei Mongol"
"Wahiawa",21.50309186,-158.0236209,95336,"United States of America","Hawaii"
"Gjovik",60.80002138,10.7000081,20157.5,"Norway","Oppland"
"Conceicao do Araguaia",-8.250001608,-49.29002527,27115,"Brazil","Pará"
"Zalau",47.1750031,23.06300448,63232,"Romania","Salaj"
"Arua",3.020369892,30.90001542,154700,"Uganda","Arua Municipality"
"Tuapse",44.11476076,39.06437496,81689.5,"Russia","Krasnodar"
"Scottsbluff",41.86750775,-103.6606859,20172,"United States of America","Nebraska"
"Bhavnagar",21.77842389,72.12995357,509790,"India","Dadra and Nagar Haveli"
"Orlu",5.783715433,7.033306843,9351,"Nigeria","Imo"
"Tangier",35.74728701,-5.832703696,719208,"Morocco","Tanger - Tétouan"
"Burdur",37.71666011,30.28333554,66158,"Turkey","Burdur"
"Kryvyy Rih",47.92832644,33.34498246,571643.5,"Ukraine","Dnipropetrovs'k"
"Petersburg",37.22776512,-77.40223698,76158.5,"United States of America","Virginia"
"Ma'an",30.19200312,35.73600358,50350,"Jordan","Ma`an"
"Korce",40.61667601,20.76666353,58259,"Albania","Korçë"
"Lucapa",-8.419603659,20.74001542,25578,"Angola","Lunda Norte"
"Hamilton",-37.73119953,142.0234135,6992.5,"Australia","Victoria"
"Annaba",36.92000612,7.759980834,355047,"Algeria","Annaba"
"Songkhla",7.209959126,100.5600012,48616,"Thailand","Songkhla (Songkhla Lake)"
"Votkinsk",57.03040651,53.99002722,91248,"Russia","Udmurt"
"Derbent",42.05780621,48.27740434,97259,"Russia","Dagestan"
"Brest",48.39044293,-4.49500757,142914,"France","Bretagne"
"Mazatlan",23.22110069,-106.4200007,361460.5,"Mexico","Sinaloa"
"Rzhev",56.2574046,34.32745479,62830,"Russia","Tver'"
"Al Ayn",24.2304706,55.73999792,352500.5,"United Arab Emirates","Abu Dhabi"
"Rawlins",41.7906649,-107.234292,8458,"United States of America","Wyoming"
"Takamatsu",34.34473696,134.044779,329861.5,"Japan","Kagawa"
"Guatemala",14.62113466,-90.52696558,1009469,"Guatemala","Guatemala"
"Ivanovo",57.01002016,41.00999263,417527,"Russia","Ivanovo"
"Tabriz",38.08629152,46.30124589,1304713,"Iran","East Azarbaijan"
"Juticalpa",14.67040814,-86.22996688,35564,"Honduras","Olancho"
"Mogadishu",2.066681334,45.36667761,987694,"Somalia","Banaadir"
"Kirkuk",35.4722392,44.3922668,555052.5,"Iraq","At-Ta'mim"
"Maiquetia",10.60039817,-66.9699797,184003,"Venezuela","Vargas"
"Caceres",-16.0500423,-57.51001449,85274,"Brazil","Mato Grosso"
"Diego de Almagro",-26.36961912,-70.04999841,18137,"Chile","Atacama"
"Mount Isa",-20.72386554,139.490028,27596,"Australia","Queensland"
"Nenana",64.56379681,-149.0930032,75,"United States of America","Alaska"
"Nacaome",13.5299868,-87.48996749,30464.5,"Honduras","Valle"
"Cantwell",63.39159446,-148.9507896,222,"United States of America","Alaska"
"Norman",35.22791302,-97.34414636,113525,"United States of America","Oklahoma"
"Leicester",52.62997744,-1.133248943,398611,"United Kingdom","Leicester"
"Sdid Bouzid",35.01669608,9.500004482,42098,"Tunisia","Sidi Bou Zid"
"Lang Son",21.8459971,106.7570016,148000,"Vietnam","Lạng Sơn"
"Mapai",-22.84265094,31.96305131,201,"Mozambique","Gaza"
"Mangalore",12.90002525,74.84999426,597009.5,"India","Karnataka"
"Jinchang",38.49569806,102.1739078,141670,"China","Gansu"
"Xai-Xai",-25.03998452,33.64000321,128085.5,"Mozambique","Gaza"
"La Paz",-33.46613686,-67.54999597,4400,"Argentina","Mendoza"
"Nyimba",-14.54951373,30.80999508,814,"Zambia","Eastern"
"Donetsk",48.00000165,37.82998002,874137.5,"Ukraine","Donets'k"
"Sukkur",27.71356549,68.8485518,417767,"Pakistan","Sind"
"Mojokerto",-7.469584128,112.4299743,112557,"Indonesia","Jawa Timur"
"Brookings",44.30676455,-96.78803044,20313.5,"United States of America","South Dakota"
"Kemerovo",55.33996706,86.08998002,470684.5,"Russia","Kemerovo"
"Sembe",1.640376606,14.58002966,6396,"Congo (Brazzaville)","Sangha"
"Al Qunaytirah",33.12566408,35.82359086,2235.5,"Syria","Golan"
"Natitingou",10.32041526,1.389982054,65356.5,"Benin","Atakora"
"Oranjemund",-28.54948606,16.42999426,7223,"Namibia","Karas"
"Samaipata",-18.18004148,-63.77001998,2926,"Bolivia","Santa Cruz"
"Nakhon Sawan",15.70003522,100.0700052,111915,"Thailand","Nakhon Sawan"
"Kaniama",-7.569629701,24.17003861,32946.5,"Congo (Kinshasa)","Katanga"
"Lorient",47.75040448,-3.366575156,71532,"France","Bretagne"
"Edinburg",26.30318646,-98.1599622,114573.5,"United States of America","Texas"
"Starorybnoye",72.76660362,104.8000008,10,"Russia","Taymyr"
"Jyekundo",33.01662681,96.73330969,16500,"China","Gansu"
"Forster-Tuncurry",-32.19313963,152.5266483,13275.5,"Australia","New South Wales"
"Sakata",38.92003908,139.8500577,86507.5,"Japan","Yamagata"
"Burns Lake",54.21701235,-125.7665975,2633,"Canada","British Columbia"
"Viacha",-16.65000568,-68.2999502,34776,"Bolivia","La Paz"
"Onega",63.92714317,38.0771484,20447.5,"Russia","Arkhangel'sk"
"Besancon",47.22999697,6.03000891,124193,"France","Franche-Comté"
"Cartagena",37.60042971,-0.980028322,166276.5,"Spain","Región de Murcia"
"Oktyabrskiy",54.4599691,53.45998205,87793,"Russia","Bashkortostan"
"Kaberamaido",1.7388889,33.1594444,3400,"Uganda","Kaberamaido"
"Balkh",36.75011985,66.89973018,147426,"Afghanistan","Balkh"
"Ussuriysk",43.80002545,132.019993,140673.5,"Russia","Primor'ye"
"Perth",-31.95501463,115.8399987,1206108,"Australia","Western Australia"
"Sao Jose do Rio Preto",-20.79962319,-49.38996749,358243.5,"Brazil","São Paulo"
"Timiryazevskiy",56.49260988,84.90359249,6705.5,"Russia","Tomsk"
"Sullana",-4.889586569,-80.67999557,114496.5,"Peru","Piura"
"Novomoskovsk",54.09001752,38.21998205,74591.5,"Russia","Tula"
"Carbondale",37.72683026,-89.22024947,28473,"United States of America","Illinois"
"Conway",35.09128054,-92.4513184,56759.5,"United States of America","Arkansas"
"Saarbrucken",49.25039044,6.970003213,472871,"Germany","Saarland"
"Kasongo",-4.450026836,26.66001583,59059,"Congo (Kinshasa)","Maniema"
"Northam",-31.65658323,116.6533858,5330,"Australia","Western Australia"
"Hodrogo",48.96642845,96.7832808,10,"Mongolia","Dzavhan"
"Port Heiden",56.94909365,-158.6268915,102,"United States of America","Alaska"
"San Antonio de los Banos",22.89112083,-82.4990835,37676,"Cuba","La Habana"
"Dawson Creek",55.76696942,-120.233266,10676.5,"Canada","British Columbia"
"Gwangju",35.1709656,126.9104341,1428469,"South Korea","Kwangju-gwangyoksi"
"Balashov",51.55350568,43.16309119,84107,"Russia","Saratov"
"Shuangcheng",45.35034426,126.2799816,118525,"China","Heilongjiang"
"Samut Songkhram",13.41299699,100.0009986,35065,"Thailand","Samut Songkhram"
"Ubomba",-27.56608356,32.08330237,564,"South Africa","KwaZulu-Natal"
"Brokopondo",5.040375792,-55.02001144,6170,"Suriname","Brokopondo"
"Picos",-7.079995505,-41.43998763,47694.5,"Brazil","Piauí"
"Newark",40.70042137,-74.17000533,280123,"United States of America","New Jersey"
