"city","latitude","longitude","population","country","province"
"Attawapiskat",52.91662661,-82.43332524,1802,"Canada","Ontario"
"Pita",11.0799991,-12.40100056,20052,"Guinea","Mamou"
"Mozdok",43.75431765,44.65436967,43262.5,"Russia","North Ossetia"
"Melton",-37.68954832,144.570028,29750,"Australia","Victoria"
"Susuman",62.78333701,148.1667594,7367,"Russia","Maga Buryatdan"
"Perabumulih",-3.443163229,104.2314567,83754,"Indonesia","Sumatera Selatan"
"Tamuin",21.98037539,-98.7500037,11076.5,"Mexico","San Luis Potosí"
"Urumqi",43.80501223,87.57500565,1829612.5,"China","Xinjiang Uygur"
"Iringa",-7.769617494,35.69000728,103290,"Tanzania","Iringa"
"Muskegon",43.23458193,-86.24836369,70644.5,"United States of America","Michigan"
"Ntungamo",-0.8794444,30.2641667,16400,"Uganda","Ntungamo"
"Rocha",-34.48297402,-54.33302494,26194.5,"Uruguay","Rocha"
"Viana",-3.209585756,-45.00000289,15808.5,"Brazil","Maranhão"
"Maroantsetra",-15.43333576,49.73333614,30952.5,"Madagascar","Toamasina"
"Quincy",39.9359719,-91.40972823,43419.5,"United States of America","Illinois"
"Portoviejo",-1.060001201,-80.45998316,191963.5,"Ecuador","Manabi"
"Tulsa",36.12000327,-95.93002079,669434,"United States of America","Oklahoma"
"Muskogee",35.74821718,-95.36943486,38995.5,"United States of America","Oklahoma"
"Shishmaref",66.25697512,-166.0718893,254,"United States of America","Alaska"
"Nizhnekamsk",55.64043968,51.82003048,210363,"Russia","Tatarstan"
"Mahdia",35.48391304,11.04087662,45977,"Tunisia","Mahdia"
"Las Tablas",7.760390644,-80.28001998,9964,"Panama","Los Santos"
"Bungoma",0.570390237,34.55999874,55962,"Kenya","Western"
"Atlanta",33.83001385,-84.39994938,2464454,"United States of America","Georgia"
"Foumban",5.730385355,10.89999589,64399,"Cameroon","Ouest"
"Quixada",-4.969995098,-39.02000615,30723.5,"Brazil","Ceará"
"Ondo",7.0904057,4.840004027,256444,"Nigeria","Ondo"
"Namangan",41.00001548,71.66998165,599600,"Uzbekistan","Namangan"
"Pakxe",15.12206016,105.8183365,95553.5,"Laos","Champasak"
"Terbyas",64.37608217,120.5468949,10,"Russia","Sakha (Yakutia)"
"El Seibo",18.76400114,-69.03500346,23547,"Dominican Republic","El Seybo"
"Kano",11.99997683,8.5200378,3140000,"Nigeria","Kano"
"Mistassini",50.41706341,-73.86658716,2645,"Canada","Québec"
"Djelfa",34.67998781,3.250023558,170901,"Algeria","Djelfa"
"Ornskoldsvik",63.31800722,18.71667639,26406,"Sweden","Västernorrland"
"Jose Batlle y Ordonez",-33.47001259,-55.12000533,2438,"Uruguay","Lavalleja"
"Tomah",43.98505292,-90.50389205,10796.5,"United States of America","Wisconsin"
"Nueva Gerona",21.88371462,-82.79999536,22915,"Cuba","Isla de la Juventud"
"Gwanda",-20.93961465,29.01000159,8252.5,"Zimbabwe","Matabeleland South"
"Guaira",-24.08996499,-54.2699797,28897.5,"Brazil","Paraná"
"Asahikawa",43.75501528,142.3799808,341079.5,"Japan","Hokkaido"
"Jamestown",42.09736452,-79.23553593,37916.5,"United States of America","New York"
"Miass",54.99541445,60.0949259,148834.5,"Russia","Chelyabinsk"
"Mangalore",12.90002525,74.84999426,597009.5,"India","Karnataka"
"Robertsport",6.753320332,-11.36859318,7951,"Liberia","Grand Cape Mount"
"Joinville",-26.31995807,-48.83994938,710737.5,"Brazil","Santa Catarina"
"Mazatlan",23.22110069,-106.4200007,361460.5,"Mexico","Sinaloa"
"Nanping",26.63037579,118.1699857,192364,"China","Fujian"
"Damascus",33.500034,36.29999589,2466000,"Syria","Damascus"
"Dutse",11.7991891,9.350334607,17129,"Nigeria","Jigawa"
"Oriximina",-1.759596742,-55.86998539,35300,"Brazil","Pará"
"Sambalpur",21.47040651,83.97005774,236869.5,"India","Orissa"
"Ketchikan",55.3562193,-131.6639895,8121,"United States of America","Alaska"
"Weyburn",49.66656659,-103.8500025,9302.5,"Canada","Saskatchewan"
