"city","latitude","longitude","population","country","province"
"Punata",-17.55000242,-65.83997115,20758.5,"Bolivia","Cochabamba"
"Umba",66.68139366,34.34554154,6128,"Russia","Murmansk"
"Budaun",28.03000612,79.08999385,161555,"India","Uttar Pradesh"
"Cutral Co",-38.94001463,-69.24002202,47597,"Argentina","Neuquén"
"Shinyanga",-3.659584128,33.42001664,93794,"Tanzania","Shinyanga"
"Nanchong",30.78043256,106.1299971,2174000,"China","Sichuan"
"Zaranj",31.11200108,61.88699752,49851,"Afghanistan","Nimroz"
"Lampang",18.29155662,99.48125565,180110,"Thailand","Lampang"
"Niteroi",-22.90001178,-43.09998967,993920,"Brazil","Rio de Janeiro"
"Astana",51.1811253,71.42777421,335312.5,"Kazakhstan","Aqmola"
"Fort St. John",56.24998903,-120.8332811,18089,"Canada","British Columbia"
"Nkhata Bay",-11.59961627,34.30001461,16914.5,"Malawi","Nkhata Bay"
"Alton",38.89099693,-90.18422164,57386,"United States of America","Illinois"
"Gavle",60.66698041,17.1666418,68235.5,"Sweden","Gävleborg"
"Kpalime",6.900391458,0.630028441,98226.5,"Togo","Plateaux"
"Acarau",-2.889605287,-40.11999068,21024.5,"Brazil","Ceará"
"Shuangcheng",45.35034426,126.2799816,118525,"China","Heilongjiang"
"Mercedes",-33.68958576,-65.4699679,49345,"Argentina","San Luis"
"Wrangell",56.47126752,-132.3715949,1658.5,"United States of America","Alaska"
"Kogon",39.72107546,64.54576534,85093,"Uzbekistan","Bukhoro"
"Dongguan",23.0488889,113.7447222,4528000,"China","Guangdong"
"Oshawa",43.87999473,-78.84997807,349476,"Canada","Ontario"
"Ploiesti",44.94690635,26.036488,230696.5,"Romania","Prahova"
"Antigonish",45.62691652,-61.99819015,5871,"Canada","Nova Scotia"
"Ambon",-3.716686586,128.2000195,227561,"Indonesia","Maluku"
"Balakhna",56.49434104,43.59438269,62487,"Russia","Nizhegorod"
"Molepolole",-24.3999719,25.5100085,57713,"Botswana","Kweneng"
"Port Elizabeth",-33.97003375,25.60002885,830527,"South Africa","Eastern Cape"
"Bobo Dioulasso",11.1799752,-4.289981325,346035,"Burkina Faso","Houet"
"Jinchang",38.49569806,102.1739078,141670,"China","Gansu"
"La Palma",8.398181172,-78.14022811,1845,"Panama","Darién"
"San Ramon",-13.28959064,-64.70998845,5439.5,"Bolivia","El Beni"
"Zvishavane",-20.32957436,30.04998979,34557.5,"Zimbabwe","Midlands"
"Urubamba",-13.30421507,-72.11661646,5985,"Peru","Cusco"
"Villavicencio",4.153323994,-73.63499923,348240,"Colombia","Meta"
"Haapsalu",58.9430556,23.5413889,11805,"Estonia","Lääne"
"San Miguel",13.48334881,-88.18333602,181721.5,"El Salvador","San Miguel"
"Kutaisi",42.24999086,42.72999101,181141.5,"Georgia","Imereti"
"Roma",-26.55937498,148.7907006,4560.5,"Australia","Queensland"
"Gar",32.20039756,79.98332434,5250,"China","Xizang"
"Kermanshah",34.38000612,47.06001094,828313,"Iran","Kermanshah"
"Yankton",42.88201947,-97.39248967,14495,"United States of America","South Dakota"
"Lisala",2.140010192,21.50999426,64270,"Congo (Kinshasa)","Équateur"
"George",-33.95003497,22.45004024,143915,"South Africa","Western Cape"
"Nehe",48.48999758,124.8800154,74937.5,"China","Heilongjiang"
"Petropolis",-22.50949298,-43.19998356,279381,"Brazil","Rio de Janeiro"
"Berberati",4.249958922,15.7800081,60605,"Central African Republic","Mambéré-Kadéï"
"Dnipropetrovsk",48.47997235,35.00002356,949424.5,"Ukraine","Dnipropetrovs'k"
"Yakutsk",62.03495892,129.7350162,220813,"Russia","Sakha (Yakutia)"
"Battambang",13.10001304,103.2000468,152608.5,"Cambodia","Batdâmbâng"
"Culiacan",24.82999473,-107.3799679,695734.5,"Mexico","Sinaloa"
