"city","latitude","longitude","population","country","province"
"Kirovo-Chepetsk",58.55437034,50.04437659,71555.5,"Russia","Kirov"
"Yangmei",24.91666667,121.15,162511,"Taiwan","Taoyuan"
"Trancas",-26.21665688,-65.28331262,1599,"Argentina","Tucumán"
"Chacabuco",-34.65004393,-60.48998763,26645,"Argentina","Ciudad de Buenos Aires"
"Paysandu",-32.32997882,-58.0799797,76132.5,"Uruguay","Paysandú"
"Mwanza",-15.6166667,34.5166667,11379,"Malawi","Mwanza"
"Sokoto",13.06001548,5.240031289,648019.5,"Nigeria","Sokoto"
"Nasir",8.600391051,33.06660152,1741,"South Sudan","Upper Nile"
"Sao Joao da Boa Vista",-21.98001626,-46.78999699,68666,"Brazil","São Paulo"
"Hotan",37.09971092,79.92694535,187865,"China","Xinjiang Uygur"
"Giyon",8.530421162,37.97002315,76464,"Ethiopia","Addis Ababa"
"Nola",3.533697732,16.06660559,25301,"Central African Republic","Sangha-Mbaéré"
"Gladstone",-23.8533386,151.2467264,29055,"Australia","Queensland"
"Kure",34.25097007,132.5655928,196807.5,"Japan","Hiroshima"
"Catamarca",-28.47000771,-65.78000065,162586,"Argentina","Catamarca"
"Tupa",-21.92999347,-50.5199502,51798.5,"Brazil","São Paulo"
"Kabwe",-14.44001137,28.44998409,188667,"Zambia","Central"
"Lipetsk",52.62000389,39.63999874,502144,"Russia","Lipetsk"
"Thessaloniki",40.69610638,22.88500077,591145,"Greece","Kentriki Makedonia"
"Batticaloa",7.717008279,81.70001542,107982,"Sri Lanka","Batticaloa"
"Kovrov",56.36036989,41.33002478,153060,"Russia","Vladimir"
"Omolon",65.24998232,160.5000118,1050,"Russia","Chukchi Autonomous Okrug"
"Beaufort",32.43216636,-80.68950403,21941,"United States of America","South Carolina"
"Sydney",46.06611452,-60.17998071,37538,"Canada","Nova Scotia"
"Crestview",30.75420677,-86.57260746,19552.5,"United States of America","Florida"
"Santarem",39.23100008,-8.682002552,29385,"Portugal","Santarém"
"Independence",39.09111391,-94.41528121,130695,"United States of America","Missouri"
"Vichuga",57.21912884,41.92874792,38093.5,"Russia","Ivanovo"
"Ruyigi",-3.481001905,30.2439966,38458,"Burundi","Ruyigi"
"Santiago de Compostela",42.88289797,-8.541091351,87721,"Spain","Galicia"
"Forster-Tuncurry",-32.19313963,152.5266483,13275.5,"Australia","New South Wales"
"Riga",56.95002382,24.09996537,723802.5,"Latvia","Riga"
"Crotone",39.08333661,17.12333695,59313.5,"Italy","Calabria"
"Naltchik",43.4981059,43.61794714,290333,"Russia","Kabardin-Balkar"
"Dolo Bay",4.183348001,42.08331213,11810,"Ethiopia","Somali"
"Rorvik",64.86801597,11.20530025,2615,"Norway","Nord-Trøndelag"
"Severobaykalsk",55.63400596,109.3129553,25800,"Russia","Buryat"
"Xiamen",24.44999208,118.080017,1548668.5,"China","Fujian"
"Worcester",-33.64002806,19.43993974,109200,"South Africa","Western Cape"
"Sirsa",29.4903821,75.02998328,170884,"India","Haryana"
"Taunggyi",20.78199907,97.03800065,160115,"Myanmar","Shan"
"Huaraz",-9.530026836,-77.53000696,74986.5,"Peru","Ancash"
"Quetta",30.22000165,67.02499385,750837.5,"Pakistan","Baluchistan"
"Suceava",47.63769818,26.25931677,96865.5,"Romania","Suceava"
"Lincoln",-34.88000405,-61.53994938,19924,"Argentina","Ciudad de Buenos Aires"
"Jalalabad",34.44152692,70.43610347,401697,"Afghanistan","Nangarhar"
"Huaura",-11.06001097,-77.59997685,30561.5,"Peru","Lima"
"Comandante Fontana",-25.33329995,-59.68331852,4277,"Argentina","Formosa"
"Izaz",36.58878603,37.04408484,31534,"Syria","Aleppo (Halab)"
"Lodz",51.77499086,19.45136023,758000,"Poland","Lódz"
"Paro",27.3833011,89.51670065,15000,"Bhutan","Thimphu"
"Orsk",51.21001243,58.62731523,159353,"Russia","Orenburg"
"Puno",-15.83294961,-70.03330693,111350,"Peru","Callao"
"Lamar",38.08649823,-102.6194058,8567,"United States of America","Colorado"
"Obidos",-1.910026836,-55.52000676,26278.5,"Brazil","Pará"
"Jining",41.02998781,113.0800122,270236.5,"China","Nei Mongol"
"Sapele",5.890427265,5.680004434,235424,"Nigeria","Delta"
"Villahermosa",17.99997235,-92.89997319,395482.5,"Mexico","Tabasco"
"Huangyan",28.65001996,121.2500044,174580.5,"China","Zhejiang"
"Jose Batlle y Ordonez",-33.47001259,-55.12000533,2438,"Uruguay","Lavalleja"
"Nieuw Amsterdam",5.909986795,-55.07000838,4935,"Suriname","Commewijne"
"Sliven",42.67937034,26.33001013,87346.5,"Bulgaria","Sliven"
"Chaguaramas",9.215934874,-63.75226913,12500,"Venezuela","Anzoátegui"
"Tikhvin",59.64484641,33.51437781,50793,"Russia","Leningrad"
"Juneau",58.31412661,-134.419997,26172,"United States of America","Alaska"
"Divinopolis",-20.14953367,-44.89998316,181457,"Brazil","Minas Gerais"
"Samut Songkhram",13.41299699,100.0009986,35065,"Thailand","Samut Songkhram"
"Buffalo",42.87997825,-78.88000208,647778.5,"United States of America","New York"
"Luanshya",-13.13332111,28.40001298,132679,"Zambia","Copperbelt"
"Amarillo",35.22998008,-101.8299966,178526,"United States of America","Texas"
