"city","latitude","longitude","population","country","province"
"Labinsk",44.6347807,40.74427242,51594,"Russia","Krasnodar"
"Xiamen",24.44999208,118.080017,1548668.5,"China","Fujian"
"Gingin",-31.34957355,115.9000468,1446,"Australia","Western Australia"
"Ayr",-19.57024087,147.3994677,7166,"Australia","Queensland"
"Tomsk",56.494987,84.97500932,471950,"Russia","Tomsk"
"Yancheng",33.3855556,120.1252778,839000,"China","Jiangsu"
"Algha",49.90316713,57.33499101,28267,"Kazakhstan","Aqtöbe"
"Obluchye",48.99999229,131.083306,9689.5,"Russia","Yevrey"
"Armavir",45.00039146,41.13003699,191813.5,"Russia","Krasnodar"
"Ayutla",16.90037539,-99.22000086,9897,"Mexico","Guerrero"
"Cherbourg",49.65039187,-1.649987428,60991,"France","Basse-Normandie"
"Jullundur",31.33492067,75.56902014,820089,"India","Punjab"
"Chernogorsk",53.8313253,91.22268998,39815.5,"Russia","Khakass"
"Tavda",58.05365155,65.25827999,32401,"Russia","Sverdlovsk"
"Aweil",8.766556619,27.40002234,42725,"South Sudan","North Bahr-al-Ghazal"
"Little Rock",34.73608258,-92.33109318,227555,"United States of America","Arkansas"
"El Tigre",8.890347513,-64.26001591,174219.5,"Venezuela","Anzoátegui"
"Nautla",20.21658124,-96.78335372,2653.5,"Mexico","Veracruz"
"Maiquetia",10.60039817,-66.9699797,184003,"Venezuela","Vargas"
"Troyes",48.34039431,4.083357705,61244,"France","Champagne-Ardenne"
"Klin",56.34305829,36.69873124,72221,"Russia","Moskovsskaya"
"Ust Kut",56.76497052,105.7599939,25388,"Russia","Irkutsk"
"Kishkenekol",53.63676353,72.34141353,6779,"Kazakhstan","North Kazakhstan"
"Chesterfield Inlet",63.33829022,-90.70008163,374,"Canada","Nunavut"
"La Union",13.33199704,-87.83900052,26807,"El Salvador","La Unión"
"Alton",38.89099693,-90.18422164,57386,"United States of America","Illinois"
"Blida",36.4203467,2.829997517,388174,"Algeria","Blida"
"Bathurst",47.59997438,-65.64998275,5303.5,"Canada","New Brunswick"
"Malargue",-35.46611815,-69.58330855,11847,"Argentina","Mendoza"
"Zongo",4.330341613,18.61502885,17667,"Congo (Kinshasa)","Équateur"
"Mawlamyine",16.50042564,97.67004838,400249,"Myanmar","Mon"
"Leshan",29.56709576,103.7333475,655738.5,"China","Sichuan"
"Neiafu",-18.64957355,-173.9832927,5855.5,"Tonga",""
"Nice",43.71501772,7.265023965,632810,"France","Provence-Alpes-Côte-d'Azur"
"Tulare",36.20702639,-119.3441213,53005.5,"United States of America","California"
"Iseyin",7.970016092,3.590002806,98071,"Nigeria","Oyo"
"Joao Pessoa",-7.10113513,-34.87607117,803441.5,"Brazil","Paraíba"
"Khromtau",50.26994061,58.44996171,21614,"Kazakhstan","Aqtöbe"
"Ilave",-16.07960122,-69.66999577,16033,"Peru","Callao"
"Caninde",-4.35003294,-39.30998845,32085,"Brazil","Ceará"
"Douliou",23.7075,120.5438889,105688,"Taiwan","Yunlin"
"Kineshma",57.46996625,42.12997595,91874,"Russia","Ivanovo"
"Salamanca",20.57040977,-101.2000092,168069,"Mexico","Guanajuato"
"Tiraspol",46.85309491,29.63998897,137097,"Moldova","Bender"
"Santo Domingo",18.47007285,-69.90008508,1078436.5,"Dominican Republic","Distrito Nacional"
"Clarksburg",39.28327272,-80.33691573,22502.5,"United States of America","West Virginia"
"Vung Tau",10.35537437,107.0849776,229225,"Vietnam","Bà Rịa–Vũng Tàu "
"Mityana",0.400426452,32.05002274,37420.5,"Uganda","Busujju"
"Piraievs",37.95002077,23.69998979,320881,"Greece","Attiki"
"Rio Verde",21.92999086,-99.98000615,59233.5,"Mexico","San Luis Potosí"
"Bakersfield",35.36997154,-119.0199809,367259,"United States of America","California"
"Feyzabad",37.12976076,70.57924719,52490,"Afghanistan","Badakhshan"
"Ansan",37.34806785,126.8595328,695110.5,"South Korea","Gyeonggi-do"
"Rustavi",41.57036826,45.05000443,156770,"Georgia","Kvemo Kartli"
"Toumodi",6.552000132,-5.019002394,39005,"Ivory Coast","Lacs"
"Konza",-1.74962319,37.11999752,2004,"Kenya","Rift Valley"
"Yankton",42.88201947,-97.39248967,14495,"United States of America","South Dakota"
"Haldia",22.02566978,88.05833533,200762,"India","West Bengal"
"Almenara",-16.17003497,-40.70000696,22173.5,"Brazil","Minas Gerais"
"Rudny",52.95269676,63.1300378,104235.5,"Kazakhstan","Qostanay"
"Abidjan",5.319996967,-4.04004826,3496197.5,"Ivory Coast","Lagunes"
"Kitami",43.8503583,143.8999914,103971.5,"Japan","Hokkaido"
"Araguari",-18.64001341,-48.19998845,79910.5,"Brazil","Minas Gerais"
"Gizo",-8.09962319,156.8350158,6154,"Solomon Islands","Choiseul"
"Qingan",46.87185345,127.5118444,53206,"China","Heilongjiang"
"Sargodha",32.08536582,72.6749849,542603,"Pakistan","Punjab"
"Portalegre",39.29000411,-7.423001549,15581,"Portugal","Portalegre"
"Minxian",34.4361784,104.0305904,67826,"China","Gansu"
"Owo",7.200398986,5.589984089,200912,"Nigeria","Ondo"
"Daugavpils",55.87995994,26.50999914,109969.5,"Latvia","Daugavpils"
"Haugesund",59.4119149,5.277496703,36219.5,"Norway","Rogaland"
"Malacca",2.206414407,102.2464615,645916.5,"Malaysia","Melaka"
"Tours",47.38037539,0.699946654,188858.5,"France","Centre"
"Haka",22.6500031,93.6167046,20000,"Myanmar","Chin"
"Arras",50.28332481,2.783333698,55608.5,"France","Nord-Pas-de-Calais"
"Okhotsk",59.38300193,143.2170357,5570,"Russia","Khabarovsk"
