"gender","height","weight","shoeSize","shoeNums","schoolYear","pets","siblings","speed","cash","sleep","ageMother","ageFather","random","love","charity"
"male",67,136,7,3,"Freshman",0,1,20,0,7,49,56,4,"millions",66
"female",64,154,8,10,"Junior",0,2,100,0,7,50,50,3,"thousands",50
"female",60,105,6,20,"Freshman",1,3,90,200,7,49,50,1,"one",35
"female",64,120,6.5,19,"Sophomore",1,1,100,75,7,56,55,3,"few",80
"male",75,175,13,10,"Sophomore",6,1,125,66,7,49,49,3,"hundreds",100
"female",65,197,8.5,10,"Sophomore",1,2,25,10,7,45,45,8,"few",49
"female",64,112,7.5,11,"Freshman",2,0,20,93,7,48,49,7,"few",50
"male",73,145,11,3,"Sophomore",1,3,90,24,7,52,52,6,"dozens",100
"male",70,170,11,7,"Sophomore",6,3,35,18,7,58,59,6,"few",70
"male",68,190,8.5,6,"Freshman",1,0,40,200,7,46,48,6,"few",55
"female",65,175,7.5,7,"Sophomore",2,6,92,30,7,52,56,7,"one",100
"female",62,110,7,30,"Sophomore",0,1,80,20,7,45,50,10,"one",95
"female",64,130,6.5,23,"Sophomore",3,2,105,18,7,53,54,8,"dozens",90
"female",67,127,8,25,"Freshman",1,4,90,70,7,51,53,3,"few",70
"female",67,150,9,20,"Sophomore",0,2,75,150,7,46,43,4,"few",70
"male",72,156,10.5,9,"Junior",7,2,130,2,7,47,48,4,"one",100
"male",73,150,10.5,6,"Junior",4,1,125,5,7,49,53,6,"dozens",33
"male",73,172,12,5,"Junior",5,1,110,15,7,51,52,5,"hundreds",10
"male",66,162,9.5,8,"Sophomore",2,3,45,10,7,51,60,6,"few",40
"male",75,182,13.5,5,"Sophomore",5,2,115,130,7,38,42,7,"few",100
"female",65,130,7,20,"Freshman",9,4,85,25,7,49,50,2,"few",100
"male",73,186,13,4,"Sophomore",0,2,80,66,7,48,53,9,"few",97
"female",65,124,9,15,"Sophomore",1,2,100,100,7,42,47,5,"few",30
"female",63,115,7.5,70,"Junior",3,3,97,130,7,50,51,5,"few",65
"female",66,200,8,10,"Freshman",7,2,100,20,7,50,55,8,"dozens",50
"female",65,110,8,10,"Sophomore",0,1,80,5,7,41,44,8,"one",90
"male",70,170,9.5,4,"Freshman",1,1,75,50,7,46,50,8,"few",100
"female",68,128,9.5,12,"Freshman",0,2,85,10,7,48,51,8,"one",95
"female",67,145,9,23,"Sophomore",3,1,95,97,7,43,44,1,"one",10
"female",62,133,7.5,17,"Sophomore",3,3,97,0,7,47,47,3,"one",60
"female",67,112,7,24,"Freshman",1,4,93,0,7,48,47,3,"few",90
"male",66,175,10,5,"Sophomore",3,1,120,0,7,45,44,4,"none",90
"female",63,105,7.5,15,"Sophomore",1,0,110,200,7,56,49,8,"few",50
"female",64,140,6.5,13,"Freshman",2,1,75,300,7,48,54,3,"few",50
"female",63,140,7.5,14,"Senior",3,1,80,22,7,51,47,8,"few",92
"female",68,115,8.5,25,"Sophomore",2,4,90,20,7,56,60,6,"hundreds",90
"male",71,123,9.5,9,"Senior",0,1,130,107,7,48,49,6,"none",20
"female",65,115,8,6,"Freshman",5,1,80,26,7,44,45,1,"none",90
"female",64,155,7,50,"Freshman",3,3,100,45,7,41,42,2,"few",70
"female",70,175,9.5,30,"Sophomore",1,3,115,0,7,58,57,5,"hundreds",50
"male",69,132,8.5,5,"Freshman",0,2,95,20,7,45,51,8,"thousands",25
"male",67,151,9.5,8,"Freshman",1,1,93,100,7,50,50,8,"dozens",50
"male",72,160,10,12,"Sophomore",4,3,100,15,7,50,51,9,"thousands",10
"male",71,165,10.5,7,"Sophomore",6,1,85,100,7,50,53,4,"few",50
"female",60,121,5.5,13,"Sophomore",1,1,85,42,7,53,53,3,"few",50
"female",63,145,8,20,"Senior",7,2,87,20,7,48,48,4,"few",60
"female",63,125,7.5,15,"Freshman",0,3,75,60,7,55,60,9,"few",50
"female",63,125,8,26,"Freshman",3,1,112,17,7,52,50,3,"one",50
"male",74,145,12,2,"Sophomore",8,3,45,105,7,50,62,6,"few",100
"female",68,150,10.5,12,"Junior",2,2,85,21,7,51,53,4,"few",75
"female",66,136,7.5,6,"Sophomore",3,0,100,0,7,40,41,1,"one",25
"female",68,135,11,10,"Sophomore",4,3,90,10,7,57,57,8,"few",100
"female",70,155,10,8,"Senior",2,2,90,25,7,51,54,4,"one",50
"male",71,170,12,5,"Freshman",1,3,80,200,7,49,49,4,"dozens",95
"male",75,230,12.5,10,"Freshman",1,2,90,40,7,52,53,7,"few",25
"male",68,150,11,10,"Senior",4,1,110,200,7,50,50,10,"thousands",5
"male",68,155,8.5,3,"Freshman",0,2,110,5,7,40,48,1,"millions",20
"female",64,118,7.5,20,"Freshman",0,1,85,30,7,49,55,4,"one",95
"female",64,120,6.5,20,"Freshman",0,2,80,0,7,57,52,5,"few",100
"female",66,180,10,8,"Freshman",1,2,100,200,7,53,56,6,"few",60
"male",67,205,11.5,5,"Sophomore",6,2,120,50,7,57,56,2,"hundreds",20
"male",72,205,11,3,"Junior",2,5,100,0,7,48,49,3,"one",30
"male",68,150,10,2,"Sophomore",6,4,120,10,7,50,51,5,"thousands",60
"male",73,260,13,4,"Sophomore",1,2,70,108,7,41,41,5,"one",70
"female",63,120,7.5,10,"Senior",2,3,90,25,7,53,54,2,"one",80
"female",67,150,9,20,"Freshman",3,1,90,0,7,44,46,3,"one",100
"female",66,116,8,20,"Sophomore",2,1,90,45,7,48,49,2,"one",60
"female",67,126,8,5,"Freshman",1,1,130,200,7,47,51,3,"few",10
"female",65,130,8,15,"Sophomore",1,3,80,20,7,49,51,3,"one",50
"female",63,108,5.5,100,"Sophomore",4,0,40,50,7,49,47,3,"one",60
"female",61,138,7,10,"Sophomore",6,6,85,0,7,54,63,8,"one",50
"male",69,222,10,2,"Freshman",0,1,105,150,7,51,54,10,"few",50
"female",64,115,7.5,10,"Freshman",2,1,90,43,7,58,58,5,"few",90
"female",69,115,6,10,"Sophomore",10,1,92,20,7,47,65,7,"none",75
"female",60,98,5.5,20,"Sophomore",0,2,60,5,7,56,65,3,"millions",25
"female",67,125,7.5,12,"Sophomore",2,2,100,19,7,47,46,2,"hundreds",15
"male",67,155,10.5,8,"Freshman",1,1,90,87,7,40,39,9,"few",50
"female",62,150,8,3,"Freshman",3,2,60,10,7,43,44,7,"few",100
"female",66,136,9.5,12,"Sophomore",6,3,100,15,7,57,62,3,"dozens",100
"female",66,150,9,10,"Freshman",2,1,110,11,7,44,48,3,"few",5
"female",64,150,8,25,"Sophomore",2,1,110,40,7,52,52,4,"few",50
"female",64,110,7.5,24,"Freshman",1,3,70,20,7,49,49,2,"few",100
"female",68,147,9.5,30,"Sophomore",0,0,85,50,7.5,55,57,2,"few",25
"male",74,275,13,5,"Sophomore",0,2,80,30,7.5,50,53,8,"few",50
"female",65,109,8,23,"Sophomore",0,2,108,95,7.5,49,59,8,"one",15
"female",63,122,8,15,"Sophomore",0,2,95,46,7.5,45,61,9,"one",50
"male",72,188,10,14,"Sophomore",5,2,125,2,7.5,45,46,2,"thousands",15
"female",66,145,8.5,14,"Junior",18,3,93,71,7.5,47,47,6,"few",50
"female",68,124,8.5,35,"Freshman",7,1,90,0,7.5,51,56,8,"hundreds",100
"female",67,130,8,15,"Freshman",7,5,92,25,7.5,37,41,8,"few",75
"female",64,130,8.5,10,"Freshman",0,1,70,150,7.5,51,51,4,"one",20
"male",70,155,10.5,8,"Junior",1,2,90,50,7.5,47,48,5,"millions",90
"female",64,112,8.5,18,"Freshman",3,2,95,61,7.5,44,49,5,"thousands",80
"female",67,120,7.5,15,"Freshman",3,2,87,22,7.5,52,52,3,"dozens",45
"female",63,142,8,20,"Sophomore",4,1,110,0,7.5,44,45,5,"none",75
"male",72,225,13,4,"Freshman",0,3,95,25,7.5,47,47,3,"few",50
"male",71,160,11,9,"Sophomore",4,1,90,1,7.5,54,49,5,"few",50
"male",67,135,9.5,6,"Freshman",0,1,75,45,7.5,51,56,4,"dozens",30
"male",70,175,11,6,"Sophomore",0,2,110,0,7.5,51,52,3,"one",100
"male",68,180,11,4,"Senior",1,1,44,8,7.5,50,54,10,"few",95
"male",71,265,13,3,"Freshman",3,2,95,62,7.5,50,55,5,"few",100
"female",62,120,7.5,20,"Sophomore",7,2,90,60,7.5,37,39,10,"few",100
"female",65,125,7.5,15,"Junior",10,3,96,120,7.5,48,46,6,"one",16
"female",64,130,8,12,"Freshman",1,1,100,20,7.5,57,53,3,"one",100
"female",64,120,7,16,"Junior",8,0,87,35,7.5,45,50,6,"few",65
"female",61,115,6,15,"Freshman",2,2,90,50,7.5,47,48,9,"dozens",80
"male",72,170,9.5,10,"Sophomore",0,0,30,150,7.5,50,54,1,"millions",15
"female",65,113,8,10,"Freshman",1,2,70,35,7.5,50,50,7,"few",90
"female",77,94,7,7,"Sophomore",0,2,20,88,7.5,46,49,1,"one",30
"female",65,122,8,12,"Junior",2,2,80,45,7.5,55,63,2,"one",75
"female",63,120,7,16,"Freshman",5,1,95,5,7.5,39,38,2,"few",100
"male",66,159,9.5,3,"Sophomore",0,1,77,25,7.5,50,54,1,"few",100
"male",71,187,10,3,"Sophomore",4,1,115,300,7.5,53,53,7,"thousands",5
"male",69,232,11.5,2,"Sophomore",0,1,70,12,7.5,43,50,2,"hundreds",10
"male",66,110,8.5,8,"Sophomore",0,0,100,10,7.5,46,60,3,"few",75
"female",66,134,8.5,10,"Freshman",0,1,105,35,7.5,50,49,8,"one",25
"female",66,130,7.5,15,"Freshman",1,1,85,0,7.5,45,45,2,"few",50
"male",78,245,14,9,"Freshman",1,1,95,200,7.5,53,51,10,"one",100
"female",68,160,9,11,"Sophomore",7,5,90,60,7.5,41,55,6,"hundreds",90
"female",62,120,6,9,"Sophomore",17,4,135,9,7.5,56,52,10,"dozens",99
"male",69,145,9.5,8,"Junior",2,2,85,37,7.5,55,59,8,"one",50
"male",71,165,11,5,"Freshman",2,2,95,80,7.5,53,54,5,"few",100
"male",68,160,10,4,"Sophomore",3,1,90,10,7.5,52,52,4,"thousands",25
"female",68,155,9.5,14,"Sophomore",3,2,80,50,7.5,47,49,3,"few",50
"male",71,216,11,12,"Sophomore",2,1,128,104,7.5,50,50,3,"millions",40
"female",60,107,5.5,10,"Sophomore",1,1,70,80,7.5,51,47,5,"few",50
"male",74,176,13,5,"Freshman",0,1,100,3,7.5,53,54,5,"few",75
"male",67,155,10,4,"Junior",2,1,90,40,7.5,51,52,6,"thousands",75
"female",67,145,8.5,10,"Sophomore",3,2,80,45,7.5,50,50,2,"few",75
"male",72,210,13,20,"Sophomore",0,2,90,20,7.5,57,58,6,"hundreds",90
"female",64,120,8.5,14,"Freshman",1,1,85,52,7.5,45,51,3,"one",90
"male",74,200,13,9,"Freshman",12,4,45,13,7.5,49,54,4,"hundreds",60
"male",76,245,14,7,"Freshman",1,3,115,53,7.5,52,51,6,"one",95
"female",63,115,8,10,"Freshman",4,1,100,22,7.5,50,56,8,"few",50
"male",72,180,11,4,"Senior",1,5,110,150,7.5,40,55,4,"few",75
"female",64,140,7.5,20,"Freshman",2,0,85,53,7.5,47,49,8,"one",10
"male",73,178,11.5,6,"Sophomore",10,3,120,27,7.5,37,39,2,"one",90
"female",63,139,5.5,9,"Senior",2,1,110,20,7.5,53,52,4,"one",100
"female",70,148,8.5,12,"Sophomore",4,1,90,0,7.5,42,49,9,"few",100
"female",64,138,8.5,14,"Sophomore",0,2,84,200,7.5,39,45,3,"few",100
"female",63,137,8.5,10,"Sophomore",1,3,80,8,7.5,39,38,6,"few",34
"female",67,150,9.5,9,"Sophomore",1,1,88,35,7.5,47,63,4,"few",45
"female",63,180,7,5,"Sophomore",2,5,37,13,7.5,49,48,3,"one",90
"female",60,113,7,18,"Sophomore",0,4,90,52,7.5,48,49,10,"dozens",100
"male",68,195,11.5,5,"Freshman",1,2,75,20,7.5,51,62,4,"one",50
"male",71,145,10,4,"Sophomore",2,0,75,150,7.5,58,58,3,"dozens",25
"male",73,180,10.5,6,"Freshman",0,3,45,200,7.5,41,41,5,"one",100
"female",61,116,6.5,15,"Junior",4,2,85,27,7.5,49,50,10,"dozens",30
"female",64,125,9,7,"Junior",0,1,75,50,7.5,51,53,8,"few",20
"female",66,140,9.5,16,"Sophomore",8,0,75,40,7.5,55,63,9,"few",80
"female",64,115,10,10,"Senior",12,1,90,10,7.5,55,63,4,"few",100
"male",72,227,11,3,"Senior",4,3,100,15,7.5,51,53,4,"one",100
"female",60,114,6.5,25,"Junior",1,3,85,40,7.5,46,55,5,"few",85
"female",68,185,9.5,20,"Sophomore",1,1,85,5,7.5,43,43,8,"few",4
"male",71,190,11.5,9,"Freshman",0,1,128,40,7.5,50,49,4,"few",75
"female",62,95,6,20,"Senior",1,2,85,50,7.5,52,52,2,"one",50
"female",66,128,8,15,"Sophomore",5,4,80,5,7.5,57,65,3,"few",40
"female",68,119,8,40,"Freshman",1,1,90,15,7.5,49,51,4,"one",75
"female",62,128,8.5,8,"Sophomore",1,5,40,60,7.5,41,43,2,"hundreds",100
"male",69,230,13,7,"Freshman",0,1,93,27,7.5,48,53,6,"few",3
"female",64,148,9,13,"Sophomore",0,1,95,5,7.5,51,54,4,"one",20
"female",64,122,7,20,"Junior",1,1,80,15,7.5,39,40,2,"few",25
"female",61,106,6,15,"Junior",5,1,95,1,8,52,54,9,"dozens",50
"male",71,147,11,4,"Freshman",1,1,88,45,8,52,52,9,"few",60
"female",63,108,8.5,15,"Sophomore",0,3,90,20,8,50,52,6,"few",80
"female",68,160,10,14,"Senior",0,0,80,100,8,51,61,4,"thousands",100
"female",65,140,9,7,"Sophomore",1,1,75,2,8,45,50,3,"few",100
"female",62,132,6,22,"Freshman",1,1,92,16,8,51,51,8,"one",50
"female",63,135,9,30,"Junior",2,1,95,22,8,59,57,9,"few",20
"female",66,135,8,21,"Freshman",4,1,90,44,8,52,52,4,"few",78
"male",68,174,9,5,"Freshman",0,2,101,0,8,51,51,4,"few",26
"male",72,175,11,7,"Sophomore",2,1,70,84,8,48,52,6,"one",30
"female",68,118,7.5,20,"Junior",4,2,110,20,8,51,53,4,"hundreds",50
"male",72,145,8.5,5,"Sophomore",3,1,30,10,8,51,53,3,"few",100
"female",65,120,8.5,15,"Sophomore",2,2,85,140,8,46,60,4,"one",50
"female",62,101,6.5,13,"Senior",0,1,80,0,8,52,59,6,"one",75
"female",65,127,9.5,20,"Sophomore",1,2,90,30,8,57,58,9,"few",50
"female",63,125,8,9,"Senior",0,1,80,15,8,55,52,6,"few",50
"female",64,135,8,30,"Freshman",1,2,80,100,8,53,52,2,"thousands",100
"female",63,140,7.5,15,"Junior",2,1,115,30,8,46,46,8,"one",100
"female",66,140,8,10,"Freshman",2,2,90,10,8,49,55,10,"few",50
"female",61,105,7,13,"Freshman",1,1,81,15,8,50,52,4,"dozens",1
"female",63,133,8,15,"Junior",1,0,60,120,8,48,49,8,"few",20
"male",67,140,10,3,"Freshman",0,2,90,12,8,47,48,8,"hundreds",90
"female",66,160,8.5,26,"Freshman",0,2,101,17,8,47,49,8,"dozens",30
"female",64,149,8.5,20,"Freshman",2,1,80,35,8,49,55,9,"few",45
"female",66,210,9,13,"Junior",6,4,95,2,8,51,53,3,"thousands",50
"male",73,240,13,4,"Sophomore",0,1,100,5,8,50,54,4,"few",28
"female",67,129,9,20,"Freshman",2,2,90,25,8,48,49,4,"few",95
"female",64,155,8,10,"Sophomore",30,2,115,6,8,50,57,8,"few",100
"female",64,115,6,20,"Senior",7,2,100,0,8,50,56,1,"few",50
"female",65,100,5.5,40,"Sophomore",1,1,80,700,8,53,57,5,"millions",10
"female",67,100,7,100,"Junior",1,2,90,80,8,47,50,8,"one",50
"male",68,160,10.5,3,"Freshman",3,1,115,35,8,39,44,2,"thousands",2
"female",65,160,8.5,16,"Junior",0,2,90,15,8,46,55,5,"few",80
"male",72,154,10,10,"Sophomore",2,1,130,150,8,52,57,1,"few",30
"female",59,146,8,24,"Sophomore",8,4,85,18,8,55,53,3,"hundreds",100
"female",71,250,12,25,"Junior",30,1,90,200,8,50,54,9,"few",85
"female",66,125,7.5,30,"Freshman",1,1,95,40,8,49,50,6,"few",100
"female",68,124,6.5,25,"Sophomore",7,1,90,45,8,51,55,8,"dozens",50
"female",66,115,8,30,"Sophomore",3,2,90,40,8,50,51,6,"few",20
"female",67,164,8.5,21,"Sophomore",4,2,40,500,8,50,52,1,"few",50
"female",64,113,7,7,"Freshman",0,2,90,0,8,45,55,10,"few",60
"male",68,130,9,3,"Freshman",1,1,100,12,8,50,49,4,"dozens",45
"female",64,125,7.5,60,"Sophomore",9,5,90,4,8,52,50,3,"few",100
"female",66,122,9,20,"Freshman",5,1,74,10,8,43,45,3,"one",60
"female",61,96,6,15,"Sophomore",3,0,85,200,8,41,45,6,"few",20
"female",62,110,5.5,40,"Sophomore",3,1,90,70,8,48,49,6,"hundreds",50
"female",66,128,7.5,17,"Sophomore",6,4,100,5,8,45,41,3,"one",70
"female",65,115,8.5,31,"Freshman",3,1,90,120,8,56,64,4,"few",70
"female",64,120,6.5,11,"Sophomore",0,1,90,85,8,51,51,8,"few",60
"female",65,130,8.5,12,"Sophomore",0,2,100,41,8,52,55,8,"one",100
"female",72,140,11,14,"Junior",13,2,100,0,8,59,60,8,"few",50
"female",64,118,8,7,"Freshman",1,1,90,300,8,47,48,2,"few",40
"female",65,140,7.5,30,"Freshman",1,1,100,3,8,50,57,2,"few",75
"male",72,206,10,3,"Freshman",0,2,110,140,8,46,52,8,"one",80
"female",67,134,7.5,12,"Sophomore",6,2,97,7,8,50,64,6,"few",70
"male",67,180,11,6,"Sophomore",0,1,115,50,8,54,50,8,"few",75
"male",69,172,9.5,4,"Sophomore",2,2,110,150,8,56,56,5,"few",50
"female",68,130,8.5,15,"Junior",15,1,85,20,8,51,53,6,"one",0
"male",72,180,12,3,"Sophomore",0,3,120,50,8,48,60,7,"few",50
"male",72,167,13,6,"Sophomore",2,1,93,48,8,47,50,6,"few",92
"male",71,158,10,2,"Sophomore",0,1,82,7,8,59,57,6,"one",80
"female",62,115,6.5,10,"Sophomore",0,2,60,20,8,45,50,3,"few",40
"male",70,170,10.5,5,"Freshman",3,4,105,0,8,49,52,10,"millions",100
"female",65,125,7.5,8,"Sophomore",5,2,35,70,8,46,46,10,"few",100
"female",64,130,8,8,"Senior",0,0,65,40,8,45,53,1,"millions",25
"female",58,110,7.5,30,"Freshman",1,1,80,0,8,48,48,8,"few",75
"female",62,150,7.5,30,"Sophomore",0,3,103,20,8,53,53,4,"millions",90
"male",70,215,12,6,"Sophomore",2,1,110,32,8,53,53,5,"hundreds",10
"female",69,145,9.5,14,"Freshman",3,2,95,80,8,47,50,6,"one",50
"female",64,100,6.5,17,"Freshman",2,1,90,33,8,49,51,4,"few",50
"female",62,104,7,15,"Freshman",1,2,85,30,8,55,61,2,"one",60
"male",65,135,9,4,"Sophomore",9,3,70,300,8,58,65,4,"few",20
"male",68,164,11,12,"Freshman",0,0,83,110,8,44,44,8,"one",50
"female",62,104,6.5,40,"Junior",4,1,91,30,8,65,64,8,"one",50
"female",75,175,12,12,"Freshman",11,3,100,1,8,44,43,6,"few",100
"female",65,130,8,30,"Senior",10,3,95,1,8,45,47,5,"dozens",10
"male",64,120,7,4,"Sophomore",1,1,75,100,8,51,52,5,"thousands",75
"female",66,135,8.5,34,"Freshman",1,1,95,110,8,48,57,3,"few",50
"female",67,135,8.5,20,"Freshman",3,1,105,86,8,46,47,6,"one",6
"female",63,135,8,12,"Sophomore",0,2,80,40,8,46,51,5,"dozens",100
"female",66,145,8.5,15,"Junior",4,1,85,12,8,50,52,2,"few",30
"male",75,145,11,3,"Freshman",2,2,70,200,8,42,46,5,"few",70
"female",67,170,9.5,8,"Sophomore",0,1,100,100,8,52,50,3,"few",25
"female",64,130,8,10,"Freshman",1,2,100,40,8,56,56,8,"few",90
"female",67,252,9.5,10,"Senior",8,2,85,40,8,46,47,2,"dozens",100
"female",67,120,7,12,"Freshman",1,1,80,45,8,52,51,8,"few",10
"female",66,145,8,6,"Sophomore",2,1,85,10,8,49,56,3,"few",60
"male",70,166,9.5,7,"Freshman",1,1,120,26,8,51,50,4,"dozens",50
"male",69,177,11,5,"Sophomore",0,2,97,0,8,56,56,9,"one",90
"male",70,205,10.5,10,"Freshman",1,0,90,120,8,43,45,8,"dozens",63
"female",67,145,9,24,"Sophomore",3,1,90,200,8,62,60,9,"one",100
"female",66,164,9.5,12,"Sophomore",1,2,90,10,8,43,42,2,"one",75
"male",72,155,11,2,"Sophomore",1,2,120,150,8,46,47,1,"one",80
"male",69,102,11,6,"Sophomore",0,0,40,110,8,49,49,2,"dozens",0
"female",64,117,8,35,"Sophomore",2,0,120,130,8,52,52,8,"few",75
"female",65,140,8,15,"Sophomore",2,6,100,25,8,50,51,5,"few",100
"female",61,124,7,15,"Freshman",0,3,95,30,8,47,47,5,"one",100
"male",74,245,13,3,"Sophomore",3,1,95,59,8,49,49,8,"few",50
"female",68,127,10,20,"Sophomore",1,1,70,150,8,53,54,6,"few",80
"female",69,155,9.5,20,"Sophomore",4,5,90,1000,8,58,65,8,"few",50
"female",64,133,10,20,"Junior",10,1,90,3,8,46,49,6,"one",100
"female",62,150,8,20,"Sophomore",3,1,90,40,8,48,49,3,"dozens",60
"female",68,170,10,25,"Sophomore",1,1,105,150,8,54,55,5,"one",100
"male",67,128,12,6,"Freshman",0,1,100,70,8,44,46,8,"few",20
"female",64,125,8.5,15,"Sophomore",5,3,75,73,8,50,53,1,"one",28
"female",70,140,8,15,"Freshman",2,1,135,5,8,50,50,6,"few",0
"female",69,120,8.5,6,"Junior",0,2,80,20,8,51,52,1,"one",25
"female",62,100,7,7,"Sophomore",3,2,80,6,8,40,44,3,"one",50
"female",65,105,7,50,"Senior",3,2,90,10,8,45,45,7,"one",10
"male",71,155,11,5,"Junior",0,1,100,20,8,46,59,1,"few",50
"male",81,215,15,3,"Freshman",0,2,75,60,8,42,43,10,"one",90
"female",64,110,6.5,50,"Freshman",2,1,75,74,8,45,46,4,"one",50
"female",62,100,7.5,10,"Sophomore",1,1,60,20,8,53,62,6,"one",95
"male",68,118,9,5,"Freshman",0,1,75,35,8,43,48,2,"few",100
"female",63,110,7,9,"Freshman",2,2,110,10,8,55,57,5,"hundreds",10
"female",65,120,8.5,30,"Freshman",0,0,40,1,8,42,45,8,"hundreds",25
"male",73,255,13,12,"Sophomore",4,5,130,0,8,44,46,2,"one",75
"female",61,110,7,18,"Freshman",0,2,80,200,8,51,54,8,"hundreds",75
"male",75,220,13,3,"Senior",5,2,92,80,8,49,58,4,"one",25
"female",65,120,9,10,"Freshman",1,0,80,80,8,46,46,3,"few",40
"female",63,178,9.5,7,"Sophomore",16,5,73,4,8,40,41,3,"few",100
"female",66,150,10,14,"Sophomore",0,1,85,8,8,51,56,9,"few",75
"female",61,114,6,20,"Sophomore",2,1,92,0,8,50,52,5,"few",50
"female",61,152,7,8,"Freshman",4,3,85,32,8,51,53,9,"one",25
"female",65,117,6.5,60,"Senior",2,2,95,100,8,47,47,4,"thousands",50
"female",63,103,7,25,"Sophomore",4,0,81,200,8,57,58,6,"few",90
"female",68,165,9,20,"Freshman",0,2,80,3,8,45,55,9,"few",85
"female",66,140,8,12,"Freshman",0,3,115,60,8,48,51,6,"thousands",20
"female",66,150,9.5,30,"Freshman",3,9,70,2,8,40,53,7,"few",75
"female",60,110,6,30,"Sophomore",0,2,90,30,8,50,50,4,"hundreds",55
"female",65,135,7,10,"Freshman",2,1,65,110,8,50,53,6,"few",50
"male",71,210,10.5,9,"Senior",0,2,120,20,8,52,55,8,"few",90
"male",69,155,10,10,"Freshman",2,1,95,50,8,44,45,4,"few",10
"male",64,145,10,4,"Sophomore",9,3,60,100,8,55,62,3,"millions",5
"female",67,125,8,16,"Sophomore",5,3,80,23,8,53,51,4,"few",40
"male",71,150,10.5,7,"Sophomore",2,3,110,0,8,53,54,5,"one",100
"female",66,120,9,21,"Junior",4,1,85,19,8,53,54,8,"few",15
"female",64,140,7.5,15,"Sophomore",1,1,90,8,8,53,53,6,"few",50
"female",63,130,7.5,22,"Freshman",2,1,85,20,8,46,47,9,"one",90
"female",59,114,5.5,15,"Sophomore",0,1,80,140,8.5,53,52,2,"few",15
"male",70,170,9.5,7,"Junior",3,1,148,25,8.5,41,45,9,"millions",10
"male",73,180,13.5,4,"Sophomore",1,4,95,7,8.5,60,63,10,"one",100
"female",63,138,7.5,15,"Sophomore",0,2,92,200,8.5,46,53,3,"few",75
"female",61,106,7,12,"Sophomore",5,1,95,10,8.5,52,51,8,"few",80
"female",66,157,9.5,30,"Senior",1,1,98,60,8.5,52,52,8,"dozens",90
"male",72,145,11,7,"Sophomore",3,1,100,60,8.5,44,48,9,"few",25
"female",63,135,9,15,"Sophomore",2,1,110,20,8.5,53,54,5,"few",75
"female",63,95,7.5,12,"Freshman",3,1,60,75,8.5,51,51,10,"few",25
"male",74,200,13,14,"Sophomore",0,4,82,17,8.5,55,60,3,"few",60
"female",63,135,7,14,"Senior",1,2,90,300,8.5,52,54,1,"few",50
"female",67,110,7,25,"Freshman",0,1,100,3,8.5,49,46,4,"few",50
"female",66,138,9.5,5,"Sophomore",4,1,100,5,8.5,51,53,8,"hundreds",50
"male",72,130,11.5,6,"Freshman",0,2,140,300,8.5,56,58,4,"dozens",80
"female",62,110,7.5,19,"Sophomore",0,4,60,0,8.5,54,64,5,"few",75
"female",69,135,8.5,27,"Senior",12,2,115,0,8.5,55,54,5,"dozens",5
"female",67,140,9,30,"Sophomore",12,2,85,0,8.5,61,61,9,"few",60
"female",75,120,7.5,16,"Sophomore",5,2,115,200,8.5,50,50,7,"few",50
"female",69,145,9,20,"Sophomore",4,1,115,80,8.5,50,54,8,"one",60
"female",65,160,9,7,"Sophomore",5,2,103,0,8.5,40,47,9,"few",85
"male",72,197,12,2,"Sophomore",4,3,120,300,8.5,52,50,10,"one",100
"female",69,160,8.5,13,"Freshman",5,1,80,11,8.5,53,51,8,"few",70
"female",67,140,8.5,5,"Sophomore",1,0,100,5,8.5,37,35,8,"few",50
"female",63,121,6.5,11,"Sophomore",6,1,90,0,8.5,63,60,8,"few",100
"female",64,125,8.5,15,"Freshman",2,3,90,50,8.5,45,57,2,"few",80
"female",64,121,8.5,11,"Sophomore",1,0,65,13,8.5,45,65,10,"few",17
"female",63,160,8.5,10,"Junior",2,1,60,18,8.5,39,42,8,"few",60
"female",64,140,8,14,"Sophomore",1,1,80,200,8.5,47,49,2,"few",15
"male",67,138,9,2,"Freshman",0,1,70,40,8.5,50,52,8,"few",20
"female",63,137,7.5,12,"Freshman",10,2,90,38,8.5,39,40,6,"one",10
"male",67,160,9,7,"Junior",1,3,110,2,8.5,53,56,3,"few",45
"female",69,124,8.5,11,"Senior",2,3,95,12,8.5,62,65,2,"few",50
"female",63,120,7,15,"Junior",5,3,105,7,8.5,56,64,1,"one",75
"male",75,195,12,1,"Freshman",2,1,60,96,9,57,57,7,"few",50
"female",68,154,8.5,10,"Senior",0,1,100,42,9,51,52,9,"few",100
"male",76,200,13,1,"Sophomore",3,2,120,300,9,55,56,8,"dozens",50
"female",64,130,8,18,"Freshman",2,2,80,35,9,50,49,3,"one",85
"female",73,175,11,6,"Senior",2,1,100,50,9,53,56,4,"one",100
"female",69,145,8.5,12,"Sophomore",0,2,100,40,9,47,49,2,"few",95
"female",61,130,4,40,"Junior",4,2,90,150,9,50,52,8,"few",80
"male",68,140,7,3,"Freshman",1,1,80,32,9,49,54,10,"dozens",1
"female",70,200,10.5,4,"Sophomore",2,3,100,150,9,50,50,5,"few",90
"male",76,180,15,20,"Sophomore",0,3,110,0,9,52,50,2,"few",100
"male",72,186,11,4,"Senior",7,2,115,26,9,54,52,4,"thousands",80
